"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.url","Answer.creative_label","Answer.negative_label","Answer.positive_label","Approve","Reject"
"3PEG1BH7AEZBV60A9U2BJ3DFNEVKBQ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3G0WWMR1UWS1U2LWFRWJV4LZEUSNQN","A2JH2LDRUI2DNL","Approved","Sun Apr 24 12:32:39 PDT 2016","Sun Apr 24 12:33:18 PDT 2016","Sun Apr 24 20:33:18 PDT 2016","Sun Apr 24 17:26:53 PDT 2016","","","39","100% (41/41)","100% (41/41)","100% (41/41)","Trails come great and small just stay in the will of God","twitter.com/anyuser/status/722879670861975552","christian","coworkers","friends"
"3PEG1BH7AEZBV60A9U2BJ3DFNEVKBQ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3HRMW88U17Y7ORVXMSN43J5HWYCM0C","A1V5A8FYKZSEFK","Approved","Sat Apr 23 13:55:54 PDT 2016","Sat Apr 23 14:00:35 PDT 2016","Sat Apr 23 22:00:35 PDT 2016","2016-04-24 05:03:13 UTC","","","281","100% (77/77)","100% (77/77)","100% (77/77)","Trails come great and small just stay in the will of God","twitter.com/anyuser/status/722879670861975552","Church Goers","coworkers","friends"
"3PEG1BH7AEZBV60A9U2BJ3DFNEVKBQ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3OF2M9AATHW90O1K5ANGU5GZP3UZKC","A2RC5AEOAUYAVK","Approved","Sun Apr 24 23:34:11 PDT 2016","Sun Apr 24 23:34:33 PDT 2016","Mon Apr 25 07:34:33 PDT 2016","Mon Apr 25 00:01:40 PDT 2016","","","22","100% (7/7)","100% (7/7)","100% (7/7)","Trails come great and small just stay in the will of God","twitter.com/anyuser/status/722879670861975552","friends of faith","coworkers","specific organization"
"3PEG1BH7AEZBV60A9U2BJ3DFNEVKBQ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3QAPZX2QN5LHHNR4CA4KOARJQW002A","A2LY23NHYISUQ2","Approved","Sun Apr 24 18:06:00 PDT 2016","Sun Apr 24 18:06:14 PDT 2016","Mon Apr 25 02:06:14 PDT 2016","Sun Apr 24 19:04:31 PDT 2016","","","14","100% (300/300)","100% (300/300)","100% (300/300)","Trails come great and small just stay in the will of God","twitter.com/anyuser/status/722879670861975552","Christians","specific organization","general internet community"
"3PEG1BH7AEZBV60A9U2BJ3DFNEVKBQ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3VP0C6EFSH4222HCOH3LCKF8917M6M","A2L38C8PXGB6XQ","Approved","Sat Apr 23 17:44:05 PDT 2016","Sat Apr 23 17:44:25 PDT 2016","Sun Apr 24 01:44:25 PDT 2016","2016-04-24 08:48:08 UTC","","","20","100% (99/99)","100% (99/99)","100% (99/99)","Trails come great and small just stay in the will of God","twitter.com/anyuser/status/722879670861975552","religious people","coworkers","friends"
"3PUOXASB57BNW8KZBBRPFC623N59ZR","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3634BBTX0P2CPCKW4V8XEXL4LRUIF9","A2FMP1PF94JN76","Approved","Sat Apr 23 19:50:28 PDT 2016","Sat Apr 23 19:50:46 PDT 2016","Sun Apr 24 03:50:46 PDT 2016","2016-04-24 10:53:11 UTC","","","18","100% (72/72)","100% (72/72)","100% (72/72)","@TalsHillMMP _@MERLOOOOOS @god @astros these guys are way more fun than your friends that block me @_DanielRz_","twitter.com/anyuser/status/722879670732066816","friends only","coworkers","friends"
"3PUOXASB57BNW8KZBBRPFC623N59ZR","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3KKG4CDWKJ69GVU4GK61A0PADBT94O","A2LY23NHYISUQ2","Approved","Sat Apr 23 17:23:14 PDT 2016","Sat Apr 23 17:23:22 PDT 2016","Sun Apr 24 01:23:22 PDT 2016","2016-04-24 08:28:07 UTC","","","8","100% (300/300)","100% (300/300)","100% (300/300)","@TalsHillMMP _@MERLOOOOOS @god @astros these guys are way more fun than your friends that block me @_DanielRz_","twitter.com/anyuser/status/722879670732066816","anyone","specific organization","friends"
"3PUOXASB57BNW8KZBBRPFC623N59ZR","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3N4BPTXIO90SEP7AZNO8DD1KNMKKUF","A3NWZBBVX037R9","Approved","Mon Apr 25 00:21:12 PDT 2016","Mon Apr 25 00:21:42 PDT 2016","Mon Apr 25 08:21:42 PDT 2016","Mon Apr 25 01:10:22 PDT 2016","","","30","100% (30/30)","100% (30/30)","100% (30/30)","@TalsHillMMP _@MERLOOOOOS @god @astros these guys are way more fun than your friends that block me @_DanielRz_","twitter.com/anyuser/status/722879670732066816","baseball fans","coworkers","friends"
"3PUOXASB57BNW8KZBBRPFC623N59ZR","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3X0H8UUIT2W3UC9NZWCBMNDRPVOWSL","AOBTFLJU2BEPR","Approved","Sun Apr 24 20:26:28 PDT 2016","Sun Apr 24 20:26:46 PDT 2016","Mon Apr 25 04:26:46 PDT 2016","Sun Apr 24 22:23:58 PDT 2016","","","18","100% (193/193)","100% (193/193)","100% (193/193)","@TalsHillMMP _@MERLOOOOOS @god @astros these guys are way more fun than your friends that block me @_DanielRz_","twitter.com/anyuser/status/722879670732066816","Haters","specific organization","friends"
"391FPZIE4CUZPF8830G9B1PBKIYUHD","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","31QTRG6Q2ULA6POVMGQ5CFTWDITYPG","A2LY23NHYISUQ2","Approved","Sun Apr 24 14:26:33 PDT 2016","Sun Apr 24 14:26:57 PDT 2016","Sun Apr 24 22:26:57 PDT 2016","Sun Apr 24 17:26:45 PDT 2016","","","24","100% (300/300)","100% (300/300)","100% (300/300)","@queen_Rei_ lmao dying at your tweets lol","twitter.com/anyuser/status/722879709210476544","anyone","specific organization","friends"
"391FPZIE4CUZPF8830G9B1PBKIYUHD","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","34S6N1K2ZWRYT9J8KOTA9YP9IFQHLJ","A13HCNEHZV0JQX","Approved","Mon Apr 25 11:11:35 PDT 2016","Mon Apr 25 11:11:51 PDT 2016","Mon Apr 25 19:11:51 PDT 2016","Mon Apr 25 13:21:24 PDT 2016","","","16","100% (18/18)","100% (18/18)","100% (18/18)","@queen_Rei_ lmao dying at your tweets lol","twitter.com/anyuser/status/722879709210476544","Pals","general internet community","friends"
"391FPZIE4CUZPF8830G9B1PBKIYUHD","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","36WLNQG780IAWQ6U3AWAASWRE3IBE4","AQMZ9C3D26F11","Approved","Sun Apr 24 16:27:15 PDT 2016","Sun Apr 24 16:27:34 PDT 2016","Mon Apr 25 00:27:34 PDT 2016","Sun Apr 24 17:26:46 PDT 2016","","","19","100% (23/23)","100% (23/23)","100% (23/23)","@queen_Rei_ lmao dying at your tweets lol","twitter.com/anyuser/status/722879709210476544","general internet community","specific organization","friends"
"391FPZIE4CUZPF8830G9B1PBKIYUHD","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","3S3AMIZX3VDOEPK0LFHLFUKOWEEDCL","AB48J3ZQSISB9","Approved","Mon Apr 25 10:05:38 PDT 2016","Mon Apr 25 10:06:32 PDT 2016","Mon Apr 25 18:06:32 PDT 2016","Mon Apr 25 10:28:46 PDT 2016","","","54","100% (12/12)","100% (12/12)","100% (12/12)","@queen_Rei_ lmao dying at your tweets lol","twitter.com/anyuser/status/722879709210476544","People who are following queen_Rei_ on Twitter","specific organization","friends"
"391FPZIE4CUZPF8830G9B1PBKIYUHD","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","3VHHR074H4P10KDW7F7YIL0F4ALL78","A3GD52ZWWZWZ8T","Approved","Sun Apr 24 23:20:46 PDT 2016","Sun Apr 24 23:21:03 PDT 2016","Mon Apr 25 07:21:03 PDT 2016","Sun Apr 24 23:30:12 PDT 2016","","","17","100% (121/121)","100% (121/121)","100% (121/121)","@queen_Rei_ lmao dying at your tweets lol","twitter.com/anyuser/status/722879709210476544","queen_Rei_","coworkers","friends"
"31D0ZWOD0A74Z6OEZNSX58E0RY4A0F","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","37WLF8U1WQY7CEH935Q5X7N4KZL6KG","AOBTFLJU2BEPR","Approved","Sun Apr 24 20:53:12 PDT 2016","Sun Apr 24 20:53:54 PDT 2016","Mon Apr 25 04:53:54 PDT 2016","Sun Apr 24 22:23:51 PDT 2016","","","42","100% (193/193)","100% (193/193)","100% (193/193)","Everton absolutely falling to parts at the moment","twitter.com/anyuser/status/722879671088455681","Social Media Followers","specific organization","general internet community"
"31D0ZWOD0A74Z6OEZNSX58E0RY4A0F","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3LPW2N6LKUAPW6M7S0K2BOI2QVW5UK","A4F6LPYAUDQTR","Approved","Sun Apr 24 18:32:20 PDT 2016","Sun Apr 24 18:34:07 PDT 2016","Mon Apr 25 02:34:07 PDT 2016","Sun Apr 24 19:04:30 PDT 2016","","","107","100% (18/18)","100% (18/18)","100% (18/18)","Everton absolutely falling to parts at the moment","twitter.com/anyuser/status/722879671088455681","Anyone following the sport related to the Everton Football Club","coworkers","friends"
"31D0ZWOD0A74Z6OEZNSX58E0RY4A0F","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:51 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:51 PDT 2016","","","3QL2OFSM97QX01BDA9VOBZWIAGGNC9","A2LY23NHYISUQ2","Approved","Sun Apr 24 15:54:12 PDT 2016","Sun Apr 24 15:54:21 PDT 2016","Sun Apr 24 23:54:21 PDT 2016","Sun Apr 24 17:26:43 PDT 2016","","","9","100% (300/300)","100% (300/300)","100% (300/300)","Everton absolutely falling to parts at the moment","twitter.com/anyuser/status/722879671088455681","anyone","specific organization","friends"
"33NKDW9FFXQ0PBRNMDDVKHRZ18AXCZ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","333U7HK6IANBM3Q6V7Y72YXJMUHDJL","AOBTFLJU2BEPR","Approved","Sun Apr 24 11:42:18 PDT 2016","Sun Apr 24 11:42:35 PDT 2016","Sun Apr 24 19:42:35 PDT 2016","Sun Apr 24 17:26:43 PDT 2016","","","17","100% (193/193)","100% (193/193)","100% (193/193)","I still don't know if Louis and Harry are just best buds or a couple or what, but I enjoy seeing them on my timeline tbh.","twitter.com/anyuser/status/722879709025972224","Speculators","coworkers","friends"
"33NKDW9FFXQ0PBRNMDDVKHRZ18AXCZ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","3907X2AHF1DK54VOTVJA3BSRY19P2X","A2JH2LDRUI2DNL","Approved","Sat Apr 23 14:56:01 PDT 2016","Sat Apr 23 14:56:09 PDT 2016","Sat Apr 23 22:56:09 PDT 2016","2016-04-24 05:58:15 UTC","","","8","100% (41/41)","100% (41/41)","100% (41/41)","I still don't know if Louis and Harry are just best buds or a couple or what, but I enjoy seeing them on my timeline tbh.","twitter.com/anyuser/status/722879709025972224","gossipers","family","friends"
"33NKDW9FFXQ0PBRNMDDVKHRZ18AXCZ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","3NG53N1RLWRVRJXD9CSBD25UK428PQ","A2LY23NHYISUQ2","Approved","Sun Apr 24 17:32:15 PDT 2016","Sun Apr 24 17:32:23 PDT 2016","Mon Apr 25 01:32:23 PDT 2016","Sun Apr 24 17:44:21 PDT 2016","","","8","100% (300/300)","100% (300/300)","100% (300/300)","I still don't know if Louis and Harry are just best buds or a couple or what, but I enjoy seeing them on my timeline tbh.","twitter.com/anyuser/status/722879709025972224","anyone","coworkers","friends"
"33NKDW9FFXQ0PBRNMDDVKHRZ18AXCZ","3GTAJN9JK6MXOOBXSUCQ8TP2S49XME","Label the intended audience of a tweet","Read a tweet and decide which of 5 categories of people, like friends, family, or coworkers, it is most likely intended for.","classification, category, classify, tweet, decide, label, social","$0.01","Sat Apr 23 13:53:43 PDT 2016","7","BatchId:2368614;","3600","28800","Fri May 13 13:53:43 PDT 2016","","","3QFUFYSY9ZNIH5LHJ66TKWBLGECF4K","A3F9I44JBO00CN","Approved","Mon Apr 25 09:45:20 PDT 2016","Mon Apr 25 09:45:34 PDT 2016","Mon Apr 25 17:45:34 PDT 2016","Mon Apr 25 10:28:44 PDT 2016","","","14","100% (30/30)","100% (30/30)","100% (30/30)","I still don't know if Louis and Harry are just best buds or a couple or what, but I enjoy seeing them on my timeline tbh.","twitter.com/anyuser/status/722879709025972224","Fans of One Direction","coworkers","general internet community"
